P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,7.92983357373079,395.26978088839473,0.9771219721962998,1.238942921349947,7.931579944893519,395.2253118005156,0.9769323221195068,1.2389369556129697,7.930343117292872,395.288741900836,0.9770687477734888,1.2391414056965928,-0.0064252397978916,0.0155961423402994,-0.0047967499276936,-0.0160465233630012,0.0054473569983951,-0.0139627487106569,-0.0160178931745277,-0.0164993343522743
20.0,16.239303061210435,390.7638814223118,0.9542792066317553,1.2398416474908176,16.244950681226413,390.70029900561474,0.9539723407835368,1.2398692486162897,16.24139306378512,390.78517942606186,0.9541657404136052,1.240136387961796,-0.0128683701359733,0.0219046323632448,-0.0054500541144767,-0.0217204809485822,0.011891667594439,-0.0202689765390796,-0.0237667787059264,-0.0215411262905958
30.0,24.95168382117602,386.6749180061569,0.9316102283457516,1.2435710638285098,24.96219644993472,386.6075699472853,0.9312421880641356,1.2436616684283135,24.956856830185608,386.6918555645274,0.93142623749665,1.2439378517705242,-0.0207278065695032,0.0213954016142507,-0.0043801176897748,-0.0217965845489624,0.0197536682664311,-0.0197599579123868,-0.0294860343297965,-0.0222023424898271
40.0,34.086120747575784,383.1128972060023,0.9092750305184946,1.2507517858217347,34.10130836370581,383.05668543982375,0.9088937856575884,1.25094191166232,34.09643886100062,383.11761217783294,0.9090087619549212,1.251161192887634,-0.0302615574221716,0.0142815580390722,-0.0012306852206164,-0.0159028810142264,0.0292921888894492,-0.0126485356516855,-0.0327221678730634,-0.0175262169703348
50.0,43.6549476001471,380.20071673137227,0.8874612210880487,1.2620871047547844,43.67324489748721,380.1713154990459,0.8871125596265428,1.2624208183618175,43.673104080528645,380.1860097126397,0.8871009494470627,1.2625143385342643,-0.0415735972145769,0.0003224340507223,0.0038683745211144,-0.0038650063964568,0.0406122483817106,0.0013087777087008,-0.0338399150362266,-0.0074074542832985
60.0,53.66007793512266,378.0747556608732,0.8663887477152485,1.2783665816442449,53.67818550002429,378.08647336686215,0.8661190844803599,1.2788772348071311,53.68940113419104,378.0360492297559,0.8659240284309647,1.27880327839445,-0.05461636458767,-0.020889847772227,0.0102388201326748,0.0133384467457461,0.0536674429887206,0.0225257693505305,-0.0341488607030855,0.0057832517268893
70.0,64.08859396259733,376.8825066636899,0.8463113167519344,1.3004530070084053,64.10119195048415,376.94352896561696,0.8461670687401261,1.3011298771777438,64.1329571299229,376.8198931436251,0.8457341647807073,1.3009208360256037,-0.0691737435959772,-0.0495301961118041,0.0166162989810492,0.032810322448855,0.0682427168325106,0.0511867649961984,-0.0359613747618715,0.0160687065923763
80.0,74.90804081572207,376.7763429308336,0.8275121908275558,1.329247047585404,74.90782625528705,376.883247843677,0.827536154872142,1.3299976548287082,74.9716286722867,376.69640987147216,0.8268184171799057,1.3298109992621296,-0.0848158932795453,-0.0851020821203454,0.0212194906207541,0.0495990849152478,0.0839088284966386,0.0868071728112225,-0.0424084081902358,0.0140362477586789
90.0,86.06243673262672,377.9031720606442,0.8102923207185138,1.365627342355768,86.04064901807054,378.0375504351248,0.8105186573862969,1.366252749850884,86.14930985069812,377.8199042219114,0.8094831391232791,1.3664034829902294,-0.1008401787802495,-0.1261308219600292,0.0220390291253275,0.0576058092179229,0.0999627485893135,0.1279233887612994,-0.0568017166322495,-0.0110313784487334
100.0,97.47043796756606,380.390869149824,0.7949502210434937,1.4103700756210795,97.41779793107858,380.5205300813822,0.7954005303141176,1.4105695176409303,97.58387912892154,380.3246342471535,0.7940338597106449,1.4115198522869885,-0.1162498994384211,-0.1701932730339,0.0174153595918387,0.0515075324049173,0.1154058257896852,0.1721174212861352,-0.0814566415092115,-0.0673270478284806
110.0,109.02711218789968,384.3336501738375,0.781755648827819,1.4640592238738743,108.93485153583052,384.4184439644118,0.7824381614181537,1.463465853342588,109.16886554629224,384.3074624548584,0.7807481939359294,1.4657629754101238,-0.1298477891871465,-0.214359661328966,0.0068142624168326,0.0288783123919853,0.1290371082142081,0.21645486923316,-0.1162364969528944,-0.1567185217577972
120.0,120.61008313884136,389.7793362221576,0.7709220740855578,1.5270033652069486,120.47075968602957,389.7780832107934,0.7718337794667256,1.5252296319511198,120.77976909012828,389.81251530546615,0.7698465208932839,1.529412043729197,-0.1404920315423847,-0.2558453343855359,-0.0085115490154387,-0.0088329885062233,0.1397100802671574,0.2581369817890239,-0.1574904900300917,-0.2734653355990998
