P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,8.270533076572336,387.9139272785545,0.975041690889081,1.2445267837350489,8.272611381648836,387.864371970668,0.974821534633546,1.244521489581518,8.27111632126576,387.92886066875616,0.9749822975068504,1.2447103776205566,-0.0070515837375415,0.0180756783607628,-0.0038495177120593,-0.0166238464384893,0.0060917395507963,-0.0164887992033975,-0.0147499280803515,-0.0151752602400319
20.0,16.977111470973327,382.9994712740389,0.9499984222077829,1.2451743143854186,16.984039734554834,382.924703175351,0.9496350513215784,1.2451961531052729,16.979491550347788,383.0144449434552,0.9498743787400298,1.2454462573515388,-0.0140173771835501,0.02678633923495,-0.0039094268150764,-0.0234303873623868,0.0130589339526785,-0.0251956915364744,-0.0218349820006284,-0.0200814964748279
30.0,26.15343005429386,378.492338993781,0.9250160922059852,1.2488825208689602,26.16683033998638,378.40746390030586,0.924565904739616,1.2489620773295786,26.159221138474265,378.50250533541714,0.9248201945118504,1.2492261635634476,-0.0221378310529447,0.0290880277812485,-0.0026859377396001,-0.0251098562814164,0.0211822465920927,-0.0274961310039858,-0.0275084451887511,-0.0211399858225562
40.0,35.82980341196834,374.5162266981639,0.9002689144357938,1.256393590892032,35.85029106047005,374.4369943940825,0.8997773221850237,1.2565801519762971,35.841107935964565,374.5161869361913,0.8999936060304784,1.2567897239561632,-0.0315406655855072,0.0256217651582937,1.0616890244877783e-05,-0.0211452922119851,0.0305900401370294,-0.0240317091149829,-0.0315194385011479,-0.0166751824805142
50.0,46.02966884313515,371.2138404216701,0.875969212706801,1.268575052577149,46.05667527013885,371.15785857104953,0.8754778406371867,1.2689365311480227,46.049128015163575,371.1992603351289,0.875607458972799,1.2690116549788302,-0.0422574169526484,0.0163895719649382,0.0039278328647709,-0.0111535147031205,0.0413146016853624,-0.0148032470811033,-0.0344049166111377,-0.0059198692551556
60.0,56.76447659616425,368.7487703815476,0.8523761731730732,1.286431153873524,56.795856226596605,368.7326283557175,0.8519269106864301,1.2870296109976114,56.79530642867724,368.7180753957136,0.8519216640531007,1.2869155635040144,-0.0542823596729795,0.0009680340752445,0.0083247846748583,0.0039469071290289,0.053351046129078,0.0006158586582359,-0.0376411354581333,0.0088620805304797
70.0,68.02694347230363,367.303399448471,0.8298006496753545,1.3110909321083586,68.05858103087158,367.336506658366,0.8294360123640392,1.311937159543481,68.07295443775493,367.2597032080647,0.829247744911604,1.3116655663931018,-0.0675906692038374,-0.0211147099491529,0.0118979131183342,0.0209125721200659,0.0666754618439644,0.0227034024018037,-0.043809512078861,0.0207059754664454
80.0,79.78328242999036,367.071099225123,0.8086019336305348,1.3437618209026756,79.80898264190257,367.1487470640392,0.8083621121867859,1.3447634251429084,79.84880662541295,367.02425430123657,0.807946150698018,1.3445221854334748,-0.0820603315087353,-0.0498742375665001,0.0127634409272596,0.0339194920618233,0.0811666633908982,0.0514838134210446,-0.0565527693805999,0.0179424119621942
90.0,91.96601817780324,368.24183179927047,0.7891722664288787,1.385642254505904,91.97785967464408,368.34147057938486,0.7890907416100806,1.386570720545396,92.05556675534882,368.20985622645344,0.7884121569483442,1.3867506104103764,-0.0972766565910933,-0.0844132337061951,0.0086840621662682,0.035744386171585,0.0964101674277342,0.0860697866916435,-0.0799246739934338,-0.0129720415213868
100.0,104.47002173376208,370.9821531190772,0.7719070429683894,1.43779748624155,104.45905885061048,371.0662051113673,0.7720076948059476,1.4382981244042523,104.58747830432893,370.99049818945593,0.7710475598607406,1.4394787733088892,-0.1123046204681242,-0.1227866431053774,-0.0022494027257937,0.020406701055916,0.1114695321523435,0.1245234399523137,-0.1167983230120545,-0.0820191951787484
110.0,117.1546791143501,375.4129729527516,0.7571636129386267,1.501016637828778,117.11164684165549,375.4372603206463,0.7574611009209382,1.500659448694739,117.30206346037114,375.4899051745258,0.7562195354079446,1.5035209993949332,-0.1256451435492722,-0.16233015268311,-0.020488492690236,-0.014020311372971,0.1248417273659502,0.1641805659415855,-0.166566450828616,-0.1903232945429893
120.0,129.8538471076201,381.5900623271337,0.7452176182829735,1.575678780952614,129.76981117138743,381.5114556583956,0.745719176103472,1.5740103826450933,130.03016046886313,381.7577495697744,0.7442142928787786,1.579205239358687,-0.135594204150227,-0.2002222380845572,-0.0439250395911321,-0.0645157594459926,0.1348167340772002,0.2022110081858594,-0.223305895787498,-0.3289538676874824
