P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,8.810084226535498,380.41937138355166,0.9702709367462786,1.2749856816425875,8.812494411102891,380.37109605654354,0.9700298178790812,1.2750108208144304,8.81054636915517,380.4290344641669,0.970230321272565,1.275117338779098,-0.0052453344016332,0.02211034215245,-0.0025400481403527,-0.0152297544021587,0.0041861682554218,-0.0206655460139383,-0.0103250996991759,-0.0083535813864416
20.0,18.18572859993283,374.691585014146,0.9400963649403398,1.276581625383408,18.1939238825134,374.6166110186065,0.939696395770745,1.2766458538960528,18.18734263142724,374.7063068320147,0.9400228947753032,1.2767952513000065,-0.0088744767562877,0.0361858860831306,-0.0039288951374247,-0.0239376310920896,0.0078157846415136,-0.0347330906909678,-0.0167314153448691,-0.0117009680135938
30.0,28.192816906908504,369.3396245202783,0.9096113421571074,1.281943908010595,28.20921708496861,369.2522029151311,0.9091052392110796,1.2820824878386794,28.196283811862177,369.3589520369893,0.9095091351083654,1.2822357382905023,-0.012295609509413,0.0458687151566984,-0.0052327191758694,-0.0289011871160871,0.0112376055167162,-0.044408118807704,-0.022759487291813,-0.0119518156643506
40.0,38.89964125322046,364.520197198822,0.8789971732283285,1.2921972066458016,38.92627158326823,364.4370899522114,0.8784177883953244,1.2924922784749937,38.90572177494308,364.5405286092268,0.878869106583463,1.2925433671899682,-0.0156288624017565,0.0528195015736526,-0.0055772702372304,-0.0283750773638276,0.0145717540764837,-0.0513521507079773,-0.0267813485375851,-0.003952572599987
50.0,50.37188030072876,360.431268460564,0.8485060140955818,1.3087692388244407,50.41068661964488,360.3721689444756,0.8478740245259123,1.3093480197074945,50.38141584986192,360.4474634696517,0.8483544070899404,1.3091346297501445,-0.0189267192521502,0.058098346958309,-0.0044930290067288,-0.0208891815887341,0.0178707158676146,-0.0566252217249481,-0.0279108746648365,0.0163000773565155
60.0,62.662998105682256,357.3213869758472,0.8184895967675442,1.3334537025046485,62.7159600018896,357.30401210926857,0.817818846916,1.334450933393036,62.67707709672424,357.3280207967144,0.8183144106551535,1.3338028239213977,-0.0224627434688078,0.0620368832856612,-0.0018565073213129,-0.0067189489904215,0.0214081666055947,-0.0605590873997609,-0.0261748896079414,0.0485911005746092
70.0,75.7983173559859,355.4925854739929,0.7894262407704233,1.368430101869227,75.86741633843812,355.52377970780265,0.7887269572184015,1.3699179721794976,75.8188270983551,355.48553668109696,0.78922105406223,1.3687460946334284,-0.0270509887242037,0.0640859822587156,0.0019828634834916,0.0107579698073605,0.0259986358875294,-0.0626056339076766,-0.0230862952186894,0.08561686865547
80.0,89.7524012862296,355.29025470046605,0.7619333680473446,1.416193772943521,89.83934927734508,355.35800329641586,0.7612149836279567,1.418106385390513,89.78300141110428,355.2698763566065,0.7616817526686084,1.4165141014536613,-0.0340823144623637,0.0627600607633838,0.0057360179445888,0.0248056324710411,0.03303418755335,-0.0612813736204553,-0.0226138596016496,0.1124086188212022
90.0,104.4233864187934,357.0734376683014,0.7367460558030896,1.4793480140449062,104.52858464648293,357.1473835041712,0.7360229873786179,1.481451732064436,104.47020438780297,357.0498423021405,0.7364236871156397,1.479815684654763,-0.0448146620215024,0.0558822096903664,0.0066084236331618,0.0273186514806243,0.0437748938674926,-0.0544115763835831,-0.0316033013236954,0.1105575124414722
100.0,119.61434980785975,361.1637198706383,0.7146440781582997,1.5602403990999756,119.73438158801346,361.2069779322297,0.7139455046484604,1.5621802346882496,119.68480316483176,361.1611511703367,0.7142309640230162,1.561137180530774,-0.0588657499607367,0.0414241590165959,0.0007112338337805,0.012688729600226,0.0578404124285671,-0.0399673759518804,-0.0574441145840638,0.0668137413216236
110.0,135.03633945225727,367.7806527632045,0.6963300087194758,1.660487956630988,135.16107895124233,367.76124448686215,0.6957047588323042,1.661846418855388,135.13512676237588,367.83308669824817,0.6958283447870697,1.662176551436288,-0.0731026140170934,0.0192046209510647,-0.0142548174538416,-0.019531198792062,0.0720959323034838,-0.0177609831061551,-0.1015893771236828,-0.0198614630085299
120.0,150.34269921909907,376.9818209120581,0.6822946816595359,1.780499732896749,150.45666968963025,376.8666888102304,0.6817948874952449,1.7807612734791616,150.46739397003824,377.1140132400515,0.6817364752951925,1.7832264392439978,-0.0828716093561107,-0.0071273118547758,-0.0350536769656686,-0.0655834631272828,0.0818800789706367,0.0085681494490995,-0.1529085867751552,-0.1382418805926494
130.0,165.18794554579964,388.629423220037,0.6727257997649361,1.9191386665491796,165.27947499902726,388.3699270695492,0.6723700600650335,1.9176385839326835,165.32923089444463,388.83316069635686,0.6721580294368464,1.9227945580211512,-0.0854569684263537,-0.0300950383354434,-0.0523971453347758,-0.1191342903928421,0.0844697680046057,0.0315447586581288,-0.1901342739254594,-0.2681500250226404
140.0,179.28838894496238,402.4006264966293,0.6674964405578813,2.0736785026549387,179.36054936938464,401.9436037316791,0.6672445713511179,2.0698035797968424,179.4360301426695,402.6299280667182,0.6669542855216858,2.0777520698210044,-0.082280686654585,-0.042065561317221,-0.0569509502658897,-0.1704603376938814,0.0812881854071018,0.0435240968884511,-0.1960564605004385,-0.382552381470939
150.0,192.46025229079316,417.8480262428295,0.6662286295649172,2.240198498635355,192.532159188778,417.1758798486475,0.6659964536325234,2.2338314621630952,192.60903593436208,418.0415454651333,0.6657210441501844,2.2440074150523044,-0.0772464504830657,-0.0399133639868573,-0.0462918636683656,-0.2070764558873217,0.0762459620576943,0.0413701031023467,-0.1697372473637957,-0.4534723379678294
160.0,204.62439444380783,434.4942449230068,0.6683987956395206,2.414379201887232,204.72125829279787,433.64937156474207,0.6680992424488863,2.4061372815937765,204.7749604714488,434.60093564453547,0.6679144141179592,2.417342469304989,-0.0735275579076121,-0.0262249732717738,-0.0245491237542834,-0.2189512266884979,0.0725214954675238,0.0276724572820047,-0.1225836825102017,-0.4635333161723796
170.0,215.78428225084048,451.9154469635744,0.6734450997273037,2.5922999922440857,215.92622226075176,450.9807704618008,0.6730192303914462,2.5832861390702933,215.94055503592608,451.9011107448181,0.6729648673889512,2.594012768845428,-0.0723684279961241,-0.006637370720817,0.0031724238811006,-0.2036596638367347,0.0713606848773167,0.008078133811929,-0.0660280713307599,-0.4135149180437169
180.0,225.9944848913972,469.7733668622545,0.6808442083409142,2.770780475072142,226.19220235182885,468.835336755963,0.6802660775926697,2.7621407131255435,226.161556351332,469.6171599394653,0.6803484584221405,2.770985125779497,-0.073872616827627,0.0135504906277047,0.0332626096562208,-0.1664809658154355,0.0728670599068303,-0.0121086229344784,-0.0073854855968624,-0.3191793623022778
190.0,235.33443286192855,487.8042563609205,0.6901463710832294,2.9472911864944478,235.5909264546629,486.933913949604,0.6894122242685125,2.9399842627641584,235.5176278462409,487.5014994528972,0.6896168534711451,2.9459252927506525,-0.0777839799031795,0.0311223448929343,0.0621037901141076,-0.1164274374397223,0.0767843200784626,-0.0296728830803156,0.0463655255330475,-0.2016694042144879
200.0,243.8919463222795,505.8020603040689,0.7009799875883261,3.119813635791015,244.2057665265752,505.0564345419166,0.7000966824206656,3.114624792158675,244.09603513658448,505.370042745303,0.7004013178296052,3.117092700590268,-0.0836100488853835,0.0449541877766728,0.0854853913419678,-0.0620551629223648,0.0826197415667449,-0.0434944083034649,0.0872908014648352,-0.0791734051132165
210.0,251.75408961915696,523.6128001794164,0.7130432020100875,3.286833834200141,252.1216343890125,523.04003502479,0.7120215199181541,3.2844350925136667,251.9824220222625,523.0886173205695,0.7124046291813079,3.2832313847403958,-0.0906144171776207,0.0552468563611674,0.1002091885562156,-0.0092875842010031,0.0896362548224181,-0.0537769193883589,0.1097226798114028,0.0366622888312383
220.0,259.00219831093705,541.1320721676274,0.726093106865075,3.4473654034494747,259.4189259030782,540.7718523988378,0.7249448397640793,3.448316596074313,259.25622919371926,540.5620061211818,0.7253893329397617,3.443479917908137,-0.0979844856851645,0.062755178483054,0.1054580307143935,0.0388200197719853,0.0970201646695199,-0.0612764973922376,0.1128360157156847,0.1404590205687603
230.0,265.7094268039841,558.2972687776794,0.7399356578974745,3.600892307384349,266.1705048872621,558.1789630023205,0.738672356287243,3.605612256664199,265.988834758844,557.7252648450213,0.7391662231533004,3.597296272464256,-0.1050449937544235,0.0682999076193555,0.1025601615549898,0.0813479657274013,0.104094954568094,-0.0668140467715771,0.0999649360999121,0.2311731803576414
240.0,271.9400070061911,575.0758529562867,0.7544165732201014,3.747245331356624,272.44069541259773,575.2181298302193,0.7530489380714396,3.7560024767799423,272.243186339186,574.5366799472303,0.753584412461176,3.74439190991772,-0.1113634236624069,0.0725487664420859,0.0938448366962287,0.1186085948510005,0.1104270132402997,-0.0710569885578721,0.0762052025415797,0.310078836338403
250.0,277.749576779989,591.4544457740648,0.7694132943778881,3.886476073436584,278.2854335864285,591.8669883441231,0.7679509342704822,3.899408204623836,278.0741961756286,590.9720202691692,0.7685232351560284,3.884673482026531,-0.1167384101452306,0.0759644057971165,0.0816325457634744,0.1514400080305457,0.1158142241046222,-0.0744676100040061,0.0464026492417862,0.3793040178403523
260.0,283.1860336458564,607.4311535062437,0.7848282017876327,4.018764957226572,283.7529887326478,608.1172271372325,0.7832796477595443,4.035912200143293,283.52948303398773,607.0199088465954,0.7838858157336548,4.018192589506902,-0.121133571174397,0.0788297909157017,0.0677481337358015,0.1807713840427577,0.1202198120010497,-0.0773286060219344,0.0142444073279245,0.4409846029447113
270.0,288.29054790770306,623.0109411079014,0.8005831474809063,4.144364898481372,288.8848947629993,623.9696646919092,0.7989560118857797,4.165700307798009,288.65023056785583,622.6781778787924,0.7995940237876026,4.1451040472104586,-0.124608478380625,0.0812970752463339,0.0534406441289749,0.2074083947371216,0.1237032373776809,-0.079791979785027,-0.0178318498322018,0.4968816307858607
280.0,293.0985452748401,638.2029622414601,0.8166151854619387,4.26356867661375,293.716897528388,639.4308567633556,0.8149163625814819,4.289020093852495,293.4720405891732,637.9510639856233,0.8155845377323931,4.265632460972072,-0.1272677675131308,0.0834345032402978,0.0394855138673364,0.2319602335149741,0.1263692090596871,-0.0819259218387071,-0.0483816732267573,0.5482805444305331
290.0,297.640584030785,653.0189451981645,0.8328732870578304,4.3766892501300525,298.2798266345739,654.51083113218,0.8311091330186515,4.406152859912857,298.02572226920967,652.8470980191826,0.8318057780653756,4.380046359381017,-0.1292298649566716,0.085262561710934,0.0263227300088069,0.2548426910444097,0.1283363280954366,-0.0837509266098548,-0.0766455186889513,0.596032516320894
300.0,301.94310932430244,667.4721363167321,0.8493158225491801,4.484046935111241,302.60035788684974,669.2216068731744,0.8474922906593874,4.517395255592683,302.3379933613277,667.3775513428708,0.8482155159490127,4.48863880704127,-0.1306101269757734,0.0867785495978021,0.0141726334173164,0.2763136887947629,0.1297201689285777,-0.085264331532081,-0.1022998759184158,0.6406496443042508
