P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,7.393254060869629,417.8786645999935,0.9788809448392736,1.291029086342079,7.394062452053253,417.8419426128705,0.978800490535537,1.2909433309359917,7.393565101952594,417.876550585415,0.9788530478560664,1.2910703381966746,-0.0042069161314787,0.0067267967996593,0.0005058945220932,-0.0082818651814672,0.0028499664243019,-0.0053692758728757,-0.0031951670931577,-0.0098373618326892
20.0,15.110839442538731,414.136667602337,0.9578707454421836,1.2958238368161747,15.113450484674832,414.0775244186231,0.9577312556730598,1.2956775928972066,15.111702071507,414.1403207085482,0.9578290652267766,1.295920673581174,-0.0057083508143921,0.0115699287847145,-0.0008820938287111,-0.0151630466257654,0.0043515296121328,-0.0102115875648006,-0.0074724299853604,-0.0187573737284045
30.0,23.169283983344645,410.82566760940273,0.9370745585936046,1.3034863790425244,23.17434549744316,410.7499376798533,0.9368953210676788,1.303290516578919,23.170798629658663,410.8375837257932,0.937026019289412,1.3036472139306108,-0.0065368757384238,0.0153074904373524,-0.0029004445704314,-0.0213335024378991,0.005180144755146,-0.0139481955722421,-0.0123373015619348,-0.0273614938060024
40.0,31.581847466437377,408.04150263510905,0.916617120417908,1.3145775666608046,31.58953716067918,407.9539344095643,0.9164188659438414,1.3143333363384777,31.58409782817307,408.0601564729714,0.9165642500148202,1.3147914413285682,-0.0071249834265856,0.0172217441058429,-0.0045713450741165,-0.0260309813938344,0.0057683248159419,-0.015861852671704,-0.0162668132025147,-0.0348424073728214
50.0,40.35653516218362,405.89187082312174,0.8966472829563491,1.3297333924137789,40.366335986752695,405.7964728751118,0.8964539111866937,1.3294311855285266,40.35963703665972,405.91357729177633,0.8965905377190087,1.329977836967635,-0.0076855856589686,0.0165981425623085,-0.00534755915272,-0.0288495934148911,0.0063290024769627,-0.015238453515529,-0.0183795960399925,-0.0411022968890024
60.0,49.49349129413811,404.49613965663,0.8773414844627867,1.3496638084339418,49.50396097921256,404.3952409461825,0.8771797422221419,1.349275925050882,49.49758775218562,404.51643573200016,0.8772807803243677,1.3499109734686396,-0.0082760761353111,0.0128758335837339,-0.0050173673001617,-0.0299604107799292,0.0069195792020566,-0.0115171909030628,-0.018309728534371,-0.0470437258633245
70.0,58.98186072263379,403.9829775702708,0.8589048908107055,1.3751388790022814,58.99052012227583,403.87560382956383,0.8588021190664212,1.3746097691037342,58.98710999141818,403.9974821268122,0.8588401118371499,1.3753600198438043,-0.0088990099449747,0.0057811458437977,-0.0035902591434717,-0.0301680833768452,0.0075426115597981,-0.0044237303550505,-0.0160787603487288,-0.0545494073730071
80.0,68.79643447007317,404.48522751394745,0.8415686744567027,1.4069584549963658,68.7998877038615,404.3658039856522,0.841549275344404,1.4061983543068677,68.80304951052597,404.4900900054772,0.841499181917667,1.4071275702020014,-0.009614458225123,-0.004595445531788,-0.001202128717096,-0.0307265920466174,0.0082581826018284,0.0059528788397454,-0.0120184700532364,-0.066036364776815
90.0,78.89469389080429,406.13182701161537,0.8255820065037304,1.44590358889424,78.8890097368056,405.99039136993446,0.8256639018969971,1.444792589758578,78.90307050391881,406.1240203600087,0.825505562649579,1.446001515556697,-0.0106163335102466,-0.0178203041065544,0.0019222334103211,-0.0329034933604171,0.0092602470062152,0.0191808819446275,-0.0067722378851935,-0.083604739352815
100.0,89.21514348372298,409.0372452548093,0.8111981035889113,1.4926716624595746,89.19637988336447,408.861871197916,0.8113907722021705,1.491078308321062,89.22604557467874,409.01497333872175,0.8111099946160099,1.4926915007437402,-0.0122185073714023,-0.0332477934253346,0.0054452569072722,-0.037431915891977,0.0108627650363461,0.0346164623817209,-0.0013290277432239,-0.1080727278124476
110.0,99.67789935249826,413.2897149820664,0.7986551807680553,1.5478019416779971,99.6425304093397,413.070489928249,0.7989603553751106,1.5456117199107309,99.69258253968484,413.2529838105956,0.798548387976244,1.5477547922724983,-0.0147284650598216,-0.0502064738118568,0.0088883015754817,-0.0441603302325417,0.0133733651484796,0.051589534844678,0.0030463097729947,-0.1384633000309512
120.0,110.1881986830966,418.940202168708,0.7881550591117231,1.6116024290148172,110.133250516121,418.6724366698136,0.7885696922087015,1.60874033717691,110.20832057194986,418.8911977724656,0.7880218513821237,1.611519657445312,-0.0182580487106972,-0.0681165046697504,0.0116985977511616,-0.0522238480577466,0.0169040654603454,0.0695210197048491,0.0051362432423757,-0.1724657999399194
130.0,120.6427767119729,425.99428201827016,0.7798436369849742,1.6840908317419978,120.56574407428178,425.6781314480005,0.7803630802344208,1.6805183443284557,120.67003504976522,425.9369128488921,0.7796780576933632,1.684017670467232,-0.0225891521296706,-0.0864265726287611,0.0134689358089016,-0.0607558051639041,0.021236879757889,0.0878596664736501,0.0043444481639824,-0.2077962838599953
140.0,130.93814397320398,434.40872730678205,0.7737975674094384,1.7649614671494085,130.83704277322084,434.0443313480552,0.774416520154029,1.7606412031512026,130.9737777230516,434.34692442214026,0.7735975402511963,1.764939487587412,-0.0272067817444863,-0.1043987217959643,0.0142289218978621,-0.0696662177331232,0.0258567469303387,0.1058664047156492,0.0012453436591471,-0.2435372128301654
150.0,140.97911072906476,444.093728365908,0.7700199855618217,1.8535862009196955,140.85298725519925,443.67451158001,0.7707304008406435,1.8484332103625547,141.0235436438089,444.0289206433145,0.7697878184987308,1.8536292745508969,-0.0315074444990276,-0.1209417833382657,0.0145953832240521,-0.0798166621198974,0.0301598775028302,0.1224470327097341,-0.0023237457345178,-0.2803184142417513
160.0,150.6858098482488,454.920489880838,0.7684456050988893,1.949051748997116,150.53560438481443,454.42943048845086,0.7692332438903282,1.942907604416645,150.7386594245789,454.8495298526848,0.7681866098260882,1.9491271288839864,-0.0350603995895034,-0.134706677463903,0.0156007698141794,-0.0923600744118691,0.0337151506532609,0.1362473715178325,-0.0038673663586731,-0.3190928069890663
170.0,159.99800522844765,466.7328423254214,0.7689531108436586,2.050228990393946,159.82723297368727,466.14495918531946,0.7697956158528853,2.042884643215348,160.0584430123042,466.64772067926697,0.7686731869446426,2.0502553994322854,-0.0377598224242982,-0.1444535097715202,0.0182410933092188,-0.1077389798916552,0.0364165036286282,0.1460216028484274,-0.0012880852964266,-0.359504294878499
180.0,168.87633786869796,479.3608019657353,0.7713814795712807,2.1558638687321525,168.69104480662688,478.6508979099895,0.7722497382211051,2.1471247539208087,168.9435683558357,479.2504916709866,0.7710849752377339,2.155729634901906,-0.0397946413657758,-0.1494721294609784,0.0230172522857632,-0.1251107242282656,0.0384528739462678,0.1510550744439151,0.0062268397703065,-0.3991632736212311
190.0,177.30094567111192,492.6338243187243,0.7755468780484938,2.2646751025948286,177.10883126487786,491.7851786396192,0.776409206504383,2.254433804876389,177.3745457907408,492.4872760734863,0.775235591689844,2.264267455473487,-0.0414941835654979,-0.1498042036856922,0.0297567576580595,-0.1425615377243435,0.0401537754440823,0.1513881492438722,0.0180034880754051,-0.4342972193203921
200.0,185.2683421762252,506.3917273666469,0.7812576542253536,2.3754419631440684,185.0774227226132,505.4013848972952,0.78208479982641,2.3637214851380883,185.34835354460984,506.2005006082924,0.7809309978927517,2.3746733453183184,-0.0431681031174724,-0.1461738487638818,0.0377768805294843,-0.1578654525305574,0.041829090340046,0.1477469759520012,0.0323673075821282,-0.461194387085775
210.0,192.78752851462409,520.4918832844521,0.7883260245220132,2.487067451255826,192.60488945798625,519.3708467103661,0.7890949782491135,2.47401967758012,192.8743609209459,520.2514973843759,0.7879818120990825,2.485889861223023,-0.0450201913345147,-0.1397134702989852,0.0462057103698557,-0.1692740296639855,0.0436827878062011,0.1412680004714391,0.047370965671983,-0.4775023957442244
220.0,199.8761453495738,534.8123165567075,0.7965760054729734,2.59860987995997,199.7071644637757,533.5818753243708,0.7972716624371436,2.5844795655170247,199.97041100539855,534.5224384077227,0.7962113062627516,2.597017883420301,-0.0471398020091281,-0.1316427466940233,0.0542312404785733,-0.1759632553787102,0.0458043244743125,0.1331752219607543,0.061300946359762,-0.4827967486601673
230.0,206.5571758306839,549.2515144506347,0.805847854488883,2.709286775699412,206.40529903492316,547.9382306130785,0.8064627010355905,2.6943636619727216,206.65953665824097,548.9156262858087,0.8054596394956095,2.7073150894278397,-0.0495311415153103,-0.1230224491107201,0.0611912193315998,-0.178059363939704,0.0481979449046717,0.1245328121728244,0.0728281048361208,-0.4783864096829165
