P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,9.124486508035217,365.11563759522,0.9675159773718668,1.2163800846306196,9.127455468987902,365.0826204885688,0.9672258318724274,1.2165558209873228,9.12571328701816,365.1315893351853,0.9673931820795184,1.2166499286591,-0.0134431024114019,0.0190909128409816,-0.0043687646950563,-0.0134112873404682,0.0126934213123576,-0.0172990889527755,-0.0221792663710336,-0.0077349835445933
20.0,18.895971950449614,358.2194277953841,0.9343881865392004,1.2123765053606956,18.90493206379038,358.1906894884999,0.93396904882612,1.2127567801404149,18.901483837038963,358.2134673566813,0.9341227272511132,1.2126897941250436,-0.0291611316702489,0.0182431537182247,0.0016639348449915,-0.0063587414369037,0.0284180312011429,-0.0164516310876505,-0.0258342047459906,0.0055237551842003
30.0,29.400095246233715,351.69079568532646,0.9008222328431764,1.2121308014322467,29.41614128928728,351.6840891957352,0.9003537162182557,1.212746106907832,29.41421082531694,351.6495618398486,0.90039670293062,1.212428418524597,-0.0479889777327461,0.0065630316645491,0.0117258344535139,0.0098186830394168,0.04726026996448,-0.0047741969983278,-0.0245471887497071,0.0262026506786748
40.0,40.72525402942501,345.73041354219845,0.8670871862908056,1.2169675047755426,40.749971616176445,345.762500661485,0.8665832498755218,1.2179321653401365,40.75386512883158,345.6432099026017,0.8664849616168864,1.2172082068611378,-0.0702046279932524,-0.0095537261136435,0.0252293802101045,0.0345126869169168,0.0695020341490369,0.0113433311585742,-0.0197749312104904,0.0594769633426595
50.0,52.954707162362205,340.5900263752246,0.8335506846228684,1.2285657922830142,52.99247857694458,340.68415996388376,0.8329777117380679,1.2301217907715016,53.00593909101264,340.450302281888,0.8327512885221853,1.228745603974183,-0.0966531855278786,-0.0253943507065229,0.041040966155736,0.0686906959483657,0.0959945798585023,0.0271897767080535,-0.014633760689544,0.1119993262126422
60.0,66.15126472309966,336.5846353578644,0.8007181587948133,1.2490374946827223,66.21091126088442,336.76886629009624,0.8000171458826493,1.2515326515970815,66.23669107112399,336.39408375637873,0.7996914706377123,1.249234807693849,-0.128971339967146,-0.0389207398840133,0.0566453486214088,0.1114117494375822,0.1283855330209189,0.0407251117330632,-0.0157947096823875,0.1839401119053477
70.0,80.33215201855253,334.0927922816462,0.7692636611875515,1.2809305214756226,80.42680313795256,334.3886223327852,0.7683778609985639,1.2847119104200275,80.46820868130064,333.87074423693207,0.7679687509022115,1.281394996798226,-0.1690812620012014,-0.0514557786567191,0.0665071883496823,0.1551133499392828,0.1686149708329601,0.0532717113647837,-0.0362476304156084,0.2588517693677023
80.0,95.43525014384484,333.5340915967973,0.740027314312644,1.327086684056885,95.5788259005708,333.94124990246644,0.7389344345413345,1.332330104351475,95.64304687683276,333.3316462344388,0.7384250589040788,1.3283622044945955,-0.2172627700323334,-0.06714651860126,0.0607339160999191,0.1828820260284897,0.2169828053970892,0.0689813585161366,-0.0960220362635311,0.2987061694057445
90.0,111.28645394832864,335.31709116542595,0.7139483334910983,1.3903084901413834,111.485690855778,335.80599232053817,0.7126905324793557,1.396862001020357,111.58679967579018,335.22575449597383,0.7120320286101252,1.3933013776886964,-0.2691588327061733,-0.0906100186634554,0.0272463163188184,0.1730886773412584,0.2691318373295312,0.092482338261649,-0.2148054681663984,0.2555529900908533
100.0,127.58784759621236,339.7649502988195,0.6919222048307507,1.4728769381034554,127.83241083961852,340.2802293149959,0.6906159909591769,1.4801795956011614,127.99050300512626,339.8996133822524,0.6897506149436952,1.4786966434297095,-0.3145978798893962,-0.1235186688041947,-0.0396184867916989,0.1119789248820009,0.3148369628105135,0.1254621593273095,-0.3935699287688773,0.1002877891176049
110.0,143.94587430225883,347.041737072777,0.6746212892236766,1.5760498634488715,144.2058346821834,347.4998579551351,0.673422250990043,1.5830674171066368,144.43984838884882,347.4873197236642,0.6723191837530986,1.5855219588074771,-0.3419929417678083,-0.1620146443489958,-0.1282299023865282,0.0036082558295564,0.3424125811384531,0.1640689814600783,-0.597411805367229,-0.1548096945113584
