P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,8.295743730699668,384.82493824332647,0.9755885994353936,1.2285186227672376,8.297947183274855,384.7828726693549,0.9753539329744711,1.2285762948779029,8.296456589294072,384.8387513330896,0.97551330000728,1.2287123933902515,-0.0085923259735294,0.0179666338844792,-0.0035893188290601,-0.0145200200190808,0.0077189545353325,-0.016336736035022,-0.0157702179986404,-0.0110765149827566
20.0,17.017842980332016,379.9355392777677,0.951146748370144,1.2282714452053598,17.02518521436227,379.8774782442081,0.9507603375726013,1.2284258371420709,17.02097455652376,379.94399738265616,0.9509800650853372,1.2285521664049333,-0.0183983366013815,0.0247380537731644,-0.0022261451547405,-0.0175076166241132,0.0175275266986682,-0.0231053752652621,-0.0228497582153891,-0.010282775637625
30.0,26.19653723953865,375.4629019763192,0.9268285651845296,1.2309961614345617,26.21068148996116,375.40506440259423,0.926351581959598,1.2312813818765764,26.204580832094862,375.4581066765971,0.9265521701316692,1.231342682976463,-0.0306953681409958,0.0232808832371125,0.0012771863589657,-0.014127348180695,0.0298304900436638,-0.0216488804988197,-0.0281417631900807,-0.004978394782735
40.0,35.85780245942264,371.529181282638,0.9028141662241232,1.237398371469911,35.87926695094268,371.4882958584431,0.9022966307408252,1.2378665881757138,35.874219808645016,371.5023618281108,0.9024088929553892,1.2377861866100488,-0.0457636411605422,0.014068995296858,0.0072191881621453,-0.003786239634781,0.0449101590086068,-0.0124402823864103,-0.0313313514347632,0.0064955940318917
50.0,46.01994277258339,368.2727125454093,0.87931802170013,1.248289022283034,46.04786119169126,368.2674990884818,0.8788068773845601,1.2490109442064703,46.0493107981154,368.2159074078576,0.8787649158606562,1.2487003218465,-0.0637751684509689,-0.0031479437998403,0.0154271275110414,0.0140112579566286,0.0629412746789121,0.0047750568037644,-0.0329382123372698,0.0248756530719197
60.0,56.688812772678254,365.8492380359712,0.8565957844235028,1.2645919736673377,56.72044457619405,365.8973851596712,0.8561394905799198,1.265630661308295,56.73690769211048,365.75756177437967,0.8558771432918412,1.2650306231137558,-0.0847683128823592,-0.0290165900576907,0.0250647617910619,0.0382284332313391,0.0839654543054668,0.0306524470404225,-0.0346750061542733,0.0474327011200965
70.0,67.85177534029239,364.42933203057146,0.8349469231782304,1.2873298081437274,67.88201779232855,364.5407231711135,0.8345958147424648,1.2886910276350274,67.92550479685173,364.30396284596,0.8340479233825515,1.28784212164168,-0.1085445839229917,-0.0640216140509087,0.0344133463803246,0.0649897748308505,0.1077875467914239,0.0656906329424416,-0.0397807688802321,0.065916930272887
80.0,79.47108547999844,364.19064161927673,0.8147096981122952,1.317579173933494,79.49233464643524,364.3593446163146,0.8145122879401555,1.319152757472439,79.57809863818339,364.0420412758888,0.8136212233556497,1.3182769336238291,-0.134475640931697,-0.1077733612838552,0.040819555584059,0.0871611804267875,0.1337815097984159,0.1095183555845283,-0.0529296745272764,0.0664370153395913
90.0,91.4782131372339,365.3044913274424,0.7962452978645562,1.3563918980076988,91.48084609849192,365.5036086012263,0.7962422943593093,1.3579100464311566,91.6259930422351,365.1543671249359,0.7949680139185942,1.357466695160102,-0.1612860063989502,-0.1584124099765724,0.0411125310340863,0.0956421469200047,0.1606711117427228,0.1602932971395727,-0.0791766867088001,0.0326601950998414
100.0,103.77134372785147,367.91811720269305,0.7799102061098273,1.4046877292067996,103.74479013508896,368.1011648869991,0.7801293356787258,1.4057260083871612,103.96574434492324,367.79783406567145,0.7784586929843509,1.406399171912065,-0.1869852597090003,-0.2125259730755525,0.0327036012398389,0.0824721608538508,0.1864598775192304,0.2146090357049266,-0.1216896837999817,-0.0478643288724755
