P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,8.06134886765317,399.85136655796896,0.9733627689096106,1.2888574480913313,8.062504694972944,399.8155534555285,0.9732494537149364,1.2888113445817184,8.061668311168006,399.8544951519605,0.9733362115951428,1.2889286910077389,-0.0039624988588783,0.0103748228363477,-0.0007824331174201,-0.0097389667752029,0.002728483143983,-0.008913454484984,-0.005527296964108,-0.009104182941937
20.0,16.58010970177323,394.80840856004687,0.9465096427107542,1.292201352613472,16.58358976319037,394.7535325581919,0.9463365172447374,1.2921133106926717,16.581015454696658,394.8179053872489,0.9464696193750024,1.2923341141925366,-0.005462590188767,0.0155256383467402,-0.0024053689238657,-0.0163044350772061,0.0042286973540941,-0.0140630113783108,-0.0102730073907917,-0.017085635784128
30.0,25.59881120772204,390.1795982905156,0.9195681148581925,1.2990553541764074,25.60499065714309,390.1123098410561,0.9193709611177856,1.2989208140053896,25.600417946364733,390.1962706774593,0.9195217487740012,1.299247917565781,-0.0062762203572706,0.0178618598647187,-0.0042728206793997,-0.0215175906877414,0.0050424129992689,-0.0163984871936539,-0.014821142814248,-0.0251763775003147
40.0,35.159045073287714,386.1018691688288,0.8926996553642753,1.3103306143299236,35.16766956409563,386.0285692795028,0.8925047792154799,1.3101544407603734,35.161379293363744,386.1226468763771,0.892651409111229,1.3105586491596375,-0.0066385907576448,0.0178897155296623,-0.0053811160045441,-0.0243646928340895,0.0054048257308384,-0.0164263333091119,-0.0173998187612847,-0.030842450242387
50.0,45.297772979971455,382.7405240223054,0.8661150801425326,1.3271369497132472,45.30791985685356,382.6683605310132,0.8659444435705625,1.3269337207776537,45.30074422407516,382.7603444499288,0.8660689606241332,1.3273614670091218,-0.0065589300012554,0.0158399887271282,-0.0051782865991249,-0.0240317264443538,0.0053251554432979,-0.0143772677733312,-0.0169145557901779,-0.0322253012536177
60.0,56.0411933513657,380.2940646186954,0.8400909815501655,1.3508129604134145,56.05120579759154,380.2284487271273,0.8399635488619968,1.3505881184414272,56.044563532237056,380.3069376566096,0.8400508308302291,1.3509856526951962,-0.0060133948039737,0.0118517567732783,-0.0033849074627713,-0.0206383112456362,0.0047795583865643,-0.0103900817699467,-0.0127826880646156,-0.0294254978190114
70.0,67.39561991179153,378.9942412002383,0.8149834968006107,1.382925721233112,67.4032754088534,378.9342976957879,0.81491289105041,1.3826453332408115,67.39914733738661,378.9936337658411,0.8149509010395735,1.3829936691036555,-0.0052336353417401,0.0061248125975994,0.0001602756202532,-0.0156562181437313,0.0039997208415404,-0.0046640833349582,-0.0049131006208774,-0.0251870901961365
80.0,79.33561525474114,379.0978497353256,0.791232722380263,1.4252165251097866,79.33872469912193,379.033075429855,0.7912230321033509,1.4247853695523671,79.33955392941246,379.07715880631,0.7912032074301824,1.4251317026549075,-0.0049643267150479,-0.0010451663129746,0.0054582368087649,-0.0116291302261129,0.0037303880726795,0.0025056360973197,0.0059519028817509,-0.0243018313251474
90.0,91.79133445523956,380.86726889805055,0.7693487856320865,1.4794710712762913,91.78858125251205,380.7796964588314,0.7693925937838383,1.4787464477467058,91.79723682600572,380.82159849751565,0.7693088123340285,1.479211391292151,-0.0064297913207917,-0.0094290131086449,0.0119925972463456,-0.0110030625493755,0.005196001581832,0.0108904835700007,0.0175552991052547,-0.0314318526873283
100.0,104.63941532535004,384.5393600957236,0.7498720086086268,1.5473084700446156,104.63063969472248,384.41289046532665,0.7499551099803055,1.5461611807119748,104.65068056475606,384.4691126988136,0.7498005412658054,1.5469097179220894,-0.010764611701731,-0.0191502529419116,0.018271271888909,-0.0146233420656955,0.0095315139011134,0.0206146442944806,0.0257773364473906,-0.0483891982474627
110.0,117.70334432859252,390.2871348471705,0.7333078418201799,1.6299136206718936,117.68844163317011,390.11824713786086,0.7334204616164637,1.6282971226044216,117.72459529858054,390.2014502002974,0.7331845176915073,1.6294921749283091,-0.0180514275153237,-0.030710375617541,0.0219590795546963,-0.0213231043590031,0.0168203399958526,0.0321807020283645,0.0258636248807277,-0.0733389421732142
120.0,130.76768833885137,398.18351605606,0.7200509809089273,1.7277693076748206,130.74471254681157,397.9816245680773,0.7201969215065949,1.7257144256602073,130.80265948196956,398.0990732978698,0.7198673535420473,1.7274984300792038,-0.0267358043457863,-0.0443010374463935,0.021211493282487,-0.0295023871368231,0.0255085004169742,0.0457817628381001,0.015680338164152,-0.1032709719403169
130.0,143.60500791087017,408.17839469399695,0.7103235506790895,1.8404594767810687,143.56988992016312,407.9512645131322,0.7105164448211265,1.8379622297466272,143.65421585230803,408.1108318091862,0.710088996730523,1.840480696989292,-0.0342544360051692,-0.0587006316832378,0.0165550334724587,-0.0390990102729214,0.0330316269716177,0.0601964109529488,-0.0011529709742783,-0.1368374711446199
140.0,156.00760177530825,420.0973280198184,0.7041492511866825,1.9666069225848977,155.95702267036876,419.8352044401416,0.7043965970777895,1.9635167266843847,156.06789643902175,420.0498821847201,0.7038858997290715,1.9669226233281023,-0.0386336108124993,-0.0710420087556659,0.0112952858959212,-0.0511076787980426,0.0374139413379913,0.0725539961682103,-0.0160504912323628,-0.1731586491162655
150.0,167.81353199201018,433.6641619321189,0.7013692604365338,2.103985711033883,167.74876970469546,433.3420055847823,0.7016589424563364,2.100050133619749,167.88006927442805,433.6234672362587,0.7010999334562567,2.1044249208697035,-0.0396338187763686,-0.078210338070542,0.0093848001630399,-0.0649092294912812,0.0384149202453112,0.0797331412262424,-0.0208707771640928,-0.2078851664684931
160.0,178.9195699141216,448.5432313009624,0.7016888635474803,2.2498132887543094,178.84743081499218,448.1410137017628,0.7019908089659864,2.2448747109586824,178.98838389568502,448.4863385408584,0.7014277483126039,2.250107674710612,-0.0384460600546646,-0.0787498482443344,0.0126855057144227,-0.0769978501951835,0.037226248249307,0.0802735071056214,-0.0130831941782576,-0.2325650372532635
170.0,189.27989224134024,464.3898853174692,0.7047366994711081,2.401159793349886,189.20981119005737,463.9103290627604,0.7050167223900856,2.3953160004119134,189.34909711530065,464.2950306263894,0.7044878207259851,2.4010565461431965,-0.0365488270156612,-0.0735603852171746,0.0204298312113752,-0.0828571357117569,0.0353276150134778,0.0750760550488192,0.0043000739343424,-0.2390841540364443
180.0,198.8946408415856,480.892462967102,0.7101202063149994,2.5553271958209485,198.83469913449352,480.36059632085215,0.7103534233915565,2.5489095351962168,198.96416189041497,480.7444983549865,0.7098808405209805,2.554647585141621,-0.0349414930652932,-0.0650683794967844,0.0307782226571123,-0.0798557311519891,0.0337191512089792,0.0665721405058792,0.0266029131877031,-0.2246121922561237
190.0,207.79475283146107,497.7923498486326,0.7174662411483532,2.7100506749262223,207.74950251099392,497.2420519775671,0.7176418509174731,2.7034733420242536,207.86563390748816,497.5829911100698,0.7172304404863813,2.708695248878931,-0.0340994683414759,-0.0558684926946242,0.0420751396858913,-0.0685190488007097,0.0328765552410219,0.0573609830074748,0.0500398133696443,-0.1927831068053338
200.0,216.0283938193782,514.8832368545981,0.7264431046527899,2.863507640829753,215.998990680757,514.3453396325122,0.7265615700541865,2.8571388359109617,216.10228447998728,514.6116371800904,0.7262036782267844,2.861465855980568,-0.0341924477045079,-0.0477985688484648,0.0527776005991555,-0.0517472844254863,0.0329695969855341,0.0492825688071391,0.0713545068139649,-0.1512169037615025
