P_bara,GERG_rho,GERG_w,GERG_Z,GERG_kappa,DETAIL_rho,DETAIL_w,DETAIL_Z,DETAIL_kappa,REFPROP_rho,REFPROP_w,REFPROP_Z,REFPROP_kappa,GERG_rho_rel_dev,DETAIL_rho_rel_dev,GERG_w_rel_dev,DETAIL_w_rel_dev,GERG_Z_rel_dev,DETAIL_Z_rel_dev,GERG_kappa_rel_dev,DETAIL_kappa_rel_dev
10.0,7.110338058702916,414.7723970456889,0.9855705886811598,1.2232351233205991,7.110549456949028,414.784361351461,0.9855658461559904,1.2233420641653159,7.110754850403248,414.75541176810026,0.9855223515700003,1.2232066377264976,-0.005861426938502021,-0.002888490160913091,0.004095251588450373,0.00697991696776215,0.00489457302338975,0.0044133535805430885,0.0023287638591021095,0.011071427724588115
20.0,14.427226449435564,412.2083431246448,0.9714604661954349,1.2257062714734117,14.42680751110763,412.25851977794844,0.9715128848536151,1.2259690905829594,14.42871115486558,412.19078422330745,0.9713698980305739,1.2257279771541532,-0.010289937986010309,-0.013193442834348743,0.004259896632678138,0.016433058970162142,0.009323756587948194,0.014720120865496115,-0.001770839953563072,0.019671039031522387
30.0,21.950663350650217,410.0214617956192,0.9577487414789632,1.2300976072961374,21.947352895130837,410.1256157241253,0.957917074417672,1.2305370175797867,21.9539146500024,410.0053613668818,0.9576161636767266,1.2301831899163385,-0.014809656519195575,-0.029888769161091136,0.0039268824884905506,0.029329947501802484,0.01384456604486449,0.031422897018578894,-0.006956900476497805,0.028762193009021074
40.0,29.677577710026412,408.26393605703083,0.9445164473609134,1.236660519332084,29.66751084941794,408.4350071673231,0.9448604876548955,1.2372772733049628,29.68346584718814,408.2477941194977,0.9443382221852005,1.2368080695618542,-0.019836420693050118,-0.05375045438539721,0.003953955848784272,0.04585769978969384,0.018873023618652503,0.05530491696994998,-0.011929921335519632,0.037936665733016864
50.0,37.601332433668496,406.98751424476984,0.9318473060230058,1.2456481929211276,37.5787686755967,407.23639041414117,0.9324300581358425,1.2464237052926712,37.61097555015677,406.9675626563626,0.931617398791188,1.2458454896737554,-0.0256391022759236,-0.08563158516620899,0.004902500896391921,0.06605631073491117,0.024678288760614654,0.08723101841044661,-0.01583637411405424,0.04641150316860043
60.0,45.711200320998095,406.24353969321527,0.9198279656225242,1.2573156184297045,45.66826499052189,406.57818448054235,0.9207156909017359,1.2582049994327598,45.725987537994364,406.21495263414425,0.9195393979125279,1.2575453464665254,-0.032338759188046545,-0.12623575909543838,0.007037421662013874,0.08941863022094042,0.031381766855382916,0.1279219783163502,-0.018267972400864786,0.05245560075331567
70.0,53.99187002282972,406.08237479190194,0.9085475358220287,1.271916525646493,53.918426773571355,406.50572669748277,0.9098077555417277,1.272836170282468,54.01342934068897,406.0403765432076,0.9081936749810647,1.2721612282593773,-0.03991473624691521,-0.17588693826194665,0.010343367586214312,0.11460686699112642,0.03896314747747853,0.17772426797583404,-0.01923518870473996,0.05305475501829205
80.0,62.42306217130507,406.5522001407189,0.8980962897343083,1.289697071209731,62.30683002147915,407.0594747223708,0.8997940918844554,1.2905100914120096,62.45317674160068,406.4929960506351,0.8976719145098954,1.2899434782422283,-0.04821943713160958,-0.23433030592989043,0.014564602750609118,0.13935754791335467,0.04727509210808522,0.23640901984982438,-0.01910215731568359,0.04392542613986056
90.0,70.979352067265,407.6972589106929,0.8885634872571362,1.3108865401093674,70.80634609080367,408.27343434508816,0.8907567712739192,1.3113901525864489,71.01983546023544,407.61869667021125,0.8880655688054695,1.3111287615994816,-0.05700293827505522,-0.30060527182058033,0.019273463441053237,0.16062503516776508,0.05606775773735228,0.30304096487713045,-0.01847427172740916,0.019936332313268433
100.0,79.6302965615542,409.5557155453683,0.8800344050986825,1.3356858197754489,79.38560661659963,410.17397945681694,0.882768928883719,1.3356048276230479,79.68284539411977,409.45758235743466,0.8794625501820171,1.3359268222246912,-0.06594748506488554,-0.3730273135327449,0.02396663101672926,0.1749624699236613,0.06502322544001267,0.3759544623040078,-0.01804009360639708,-0.024102712535337224
110.0,88.3409418080888,412.1573832628513,0.8725868114025309,1.3642548549291353,88.00978136945331,412.7791023624559,0.8758919794413619,1.363244209155486,88.40699074333084,412.0412709963673,0.8719433340003637,1.364505715496768,-0.07471008195923642,-0.4492963401850597,0.028179766119837194,0.17906734543955188,0.07379807575510675,0.4528557403933898,-0.018384720912747666,-0.0924515248968892
120.0,97.07274304400477,415.5216222498799,0.8662872620868859,1.396700573702997,96.64162574766472,416.0979805095469,0.870173443953016,1.3943576931346457,97.15335030768729,415.39035105659514,0.8655768826598291,1.3969772840103962,-0.082969103409443,-0.5267183873761697,0.03160188794729019,0.1703528864240197,0.08207005539171042,0.5310402097456786,-0.019807788613778687,-0.18751850196377154
130.0,105.784863148141,419.65570378868347,0.86118767988115,1.4330668064520073,105.2427265751542,420.1306560644986,0.8656454841387918,1.428951482219426,105.88065209451328,419.5123762818132,0.8604168952375983,1.4333848519190258,-0.09046879149060749,-0.6024948909359273,0.034165263046728796,0.14738058222865918,0.08958269506537041,0.6076808730899743,-0.022188421106349172,-0.30929374575601976
140.0,114.4357474946369,424.553873735243,0.8573226729866764,1.473327485250976,113.77485864529982,424.8676696899226,0.8623241273036811,1.4669848822985145,114.54692052796746,424.400715352561,0.8564988856120908,1.4736949556952257,-0.09705458061914028,-0.6740136523173823,0.03608815375222278,0.11002675548595006,0.09618078767223927,0.6801225068059966,-0.024935312618779223,-0.4553230891358805
150.0,122.98481715313707,430.19724654412164,0.8547079503535859,1.5173839760284618,122.20135550447732,430.2896689781506,0.8602091191920411,1.5083655410928134,123.11124389065937,430.034446119438,0.8538384821898709,1.5177944098282918,-0.10269308759042313,-0.7390782169256284,0.03785753121703429,0.0593493988715797,0.10183051968857962,0.7461173436258359,-0.027041462082899044,-0.6212217329582287
160.0,131.3940970531003,436.55454270204973,0.8533400173562875,1.565066860712709,130.4883912620489,436.3672319106593,0.8592843699756968,1.5529452892502171,131.53546261165653,436.3793191596446,0.8524311485241907,1.5654932328488078,-0.10747334273920997,-0.7960373034145012,0.04015395201188385,-0.0027698950098149046,0.1066207908603953,0.8039618757915024,-0.02723564223417124,-0.8015329185266774
170.0,139.62960764434138,443.5835725389148,0.8531971344465221,1.6161419559137318,138.60606725403608,443.06126624047624,0.8595190104382309,1.600519200704024,139.78559390146648,443.389652623601,0.852253297226736,1.6165331019197833,-0.1115896515309443,-0.8438113073811054,0.04373577826327344,-0.07406270786466712,0.11074609190218009,0.8525297860551235,-0.0241965973716826,-0.9906324341110733
180.0,147.6623934267518,451.2332860930581,0.8542413424637721,1.6703199022928426,146.5292069152363,450.32427070993026,0.8608690862024957,1.650830190280944,147.83285973467912,451.01089496147387,0.8532645676699929,1.670600239538229,-0.11531016056461002,-0.8818423872625675,0.04930948100560377,-0.1522411673895945,0.11447502108830075,0.8912263347895021,-0.016780630024561104,-1.1834099379005014
